,rise,geoid_county,U7B001,U7C005,U7B004,U7C002,U7G001,state_code,state_name
0,0,15005,82,27,2,18,97,HI,Hawaii
1,0,15009,10654,1586,33,760,4879,HI,Hawaii
2,0,25007,20600,16230,813,534,17404,MA,Massachusetts
3,0,25019,14255,9889,1027,2312,11989,MA,Massachusetts
4,0,48039,8668,5463,419,2334,5321,TX,Texas
5,0,48261,350,73,1,261,191,TX,Texas
6,0,53049,23362,18607,101,2195,15916,WA,Washington
7,0,53069,4422,3817,22,183,2169,WA,Washington
8,0,53073,1191,1013,3,57,2107,WA,Washington
9,1,01003,949,855,10,22,970,AL,Alabama
10,1,01097,3748,3069,374,90,3022,AL,Alabama
11,1,06001,9547,2169,584,1338,3383,CA,California
12,1,06013,513,116,118,233,118,CA,California
13,1,06015,26,19,0,5,30,CA,California
14,1,06023,1260,840,23,197,666,CA,California
15,1,06037,5491,4002,249,630,3438,CA,California
16,1,06041,28398,12399,351,12814,10504,CA,California
17,1,06045,80,60,0,10,49,CA,California
18,1,06053,381,151,7,147,132,CA,California
19,1,06055,372,287,0,55,191,CA,California
20,1,06059,38763,27443,274,4819,17921,CA,California
21,1,06073,8995,4130,1640,2208,1171,CA,California
22,1,06075,1014,247,234,266,349,CA,California
23,1,06079,183,153,0,17,115,CA,California
24,1,06081,17544,4241,1081,7211,5972,CA,California
25,1,06083,698,384,19,155,140,CA,California
26,1,06085,21784,5992,627,4503,8175,CA,California
27,1,06087,54,14,1,22,5,CA,California
28,1,06095,4136,1002,736,1171,1465,CA,California
29,1,06097,423,248,3,141,158,CA,California
30,1,06111,789,338,35,328,363,CA,California
31,1,09001,7162,3944,1073,1636,3374,CT,Connecticut
32,1,09007,3735,3355,35,196,2703,CT,Connecticut
33,1,09009,6839,6011,141,395,3873,CT,Connecticut
34,1,09011,1857,1592,46,86,1291,CT,Connecticut
35,1,10001,2682,1813,386,203,1232,DE,Delaware
36,1,10003,2255,1204,801,81,957,DE,Delaware
37,1,10005,5326,4889,113,131,6139,DE,Delaware
38,1,11001,1051,197,666,98,648,DC,District of Columbia
39,1,12005,1320,1034,70,75,735,FL,Florida
40,1,12009,4978,4122,54,358,2370,FL,Florida
41,1,12011,122891,43344,24565,44327,54637,FL,Florida
42,1,12015,5853,5418,65,174,4328,FL,Florida
43,1,12017,4560,4240,46,127,3997,FL,Florida
44,1,12019,7235,5207,755,748,2917,FL,Florida
45,1,12021,14988,11689,689,2223,12949,FL,Florida
46,1,12029,595,562,4,11,1273,FL,Florida
47,1,12031,22478,15046,4289,1583,9589,FL,Florida
48,1,12033,2442,1941,245,93,2137,FL,Florida
49,1,12035,2477,2277,35,78,1498,FL,Florida
50,1,12037,610,583,9,6,1043,FL,Florida
51,1,12041,106,95,0,7,61,FL,Florida
52,1,12045,621,554,7,20,1129,FL,Florida
53,1,12053,1932,1639,57,143,1316,FL,Florida
54,1,12057,40489,19302,5609,11373,17885,FL,Florida
55,1,12061,4865,4093,367,255,3394,FL,Florida
56,1,12071,15159,12755,373,1566,13487,FL,Florida
57,1,12075,454,409,4,22,336,FL,Florida
58,1,12081,20128,16051,873,1944,12377,FL,Florida
59,1,12085,1486,1343,6,81,1107,FL,Florida
60,1,12086,122238,18149,11632,88546,49092,FL,Florida
61,1,12087,17972,13136,463,3746,13462,FL,Florida
62,1,12089,6702,5669,383,306,3073,FL,Florida
63,1,12091,262,200,26,10,111,FL,Florida
64,1,12099,6645,5767,133,509,4878,FL,Florida
65,1,12101,18779,15266,555,1966,10947,FL,Florida
66,1,12103,37133,27907,3300,3122,21203,FL,Florida
67,1,12107,2242,2043,66,78,1366,FL,Florida
68,1,12109,11185,9869,192,531,5619,FL,Florida
69,1,12111,2659,2317,54,198,2198,FL,Florida
70,1,12113,1231,1065,12,59,755,FL,Florida
71,1,12115,4149,3851,49,73,4276,FL,Florida
72,1,12117,21,9,0,7,5,FL,Florida
73,1,12123,233,218,0,1,352,FL,Florida
74,1,12127,11693,10005,618,562,7278,FL,Florida
75,1,12129,276,260,2,2,232,FL,Florida
76,1,12131,2766,2314,53,174,1377,FL,Florida
77,1,12133,51,47,0,0,46,FL,Florida
78,1,13029,5267,4322,382,262,2087,GA,Georgia
79,1,13039,6302,5127,584,259,2824,GA,Georgia
80,1,13051,28561,19327,5252,2165,12900,GA,Georgia
81,1,13127,10184,8985,506,328,6028,GA,Georgia
82,1,13179,2459,1432,793,130,1040,GA,Georgia
83,1,13191,2837,2259,412,63,2248,GA,Georgia
84,1,15001,191,62,4,9,138,HI,Hawaii
85,1,15003,4695,1256,66,609,1445,HI,Hawaii
86,1,15005,82,27,2,18,97,HI,Hawaii
87,1,15007,3760,1710,7,387,1888,HI,Hawaii
88,1,15009,10808,1638,42,786,5000,HI,Hawaii
89,1,22001,189,179,8,2,87,LA,Louisiana
90,1,22005,3848,3410,98,235,1660,LA,Louisiana
91,1,22007,7659,6841,130,418,3995,LA,Louisiana
92,1,22019,5496,4529,462,203,2362,LA,Louisiana
93,1,22023,3293,3038,51,97,2921,LA,Louisiana
94,1,22033,595,458,15,29,246,LA,Louisiana
95,1,22045,3136,2445,279,231,1432,LA,Louisiana
96,1,22047,1229,1166,13,23,679,LA,Louisiana
97,1,22051,5170,4193,100,396,3676,LA,Louisiana
98,1,22053,353,276,46,8,155,LA,Louisiana
99,1,22055,112,81,13,6,35,LA,Louisiana
100,1,22057,23564,18992,2039,1109,9765,LA,Louisiana
101,1,22063,4968,4576,130,104,2715,LA,Louisiana
102,1,22071,760,582,46,51,426,LA,Louisiana
103,1,22075,311,188,43,42,337,LA,Louisiana
104,1,22087,280,208,11,55,382,LA,Louisiana
105,1,22089,13294,9324,2696,681,5043,LA,Louisiana
106,1,22093,1144,732,360,21,514,LA,Louisiana
107,1,22095,3377,1166,1801,275,1271,LA,Louisiana
108,1,22099,1527,1381,32,49,1002,LA,Louisiana
109,1,22101,3435,1455,1037,621,1674,LA,Louisiana
110,1,22103,12443,9302,1612,747,6109,LA,Louisiana
111,1,22105,1653,1468,62,72,681,LA,Louisiana
112,1,22109,40990,28041,5287,2362,17988,LA,Louisiana
113,1,22113,4403,3865,127,224,2293,LA,Louisiana
114,1,22121,136,107,16,10,56,LA,Louisiana
115,1,23005,2794,2622,14,42,2567,ME,Maine
116,1,23009,1206,1128,7,22,1223,ME,Maine
117,1,23011,221,198,0,8,96,ME,Maine
118,1,23013,319,285,0,11,228,ME,Maine
119,1,23015,152,129,0,7,154,ME,Maine
120,1,23019,12,4,1,2,3,ME,Maine
121,1,23023,2008,1865,9,28,1720,ME,Maine
122,1,23027,496,454,0,13,741,ME,Maine
123,1,23029,855,791,4,13,615,ME,Maine
124,1,23031,2705,2565,17,27,4012,ME,Maine
125,1,24003,2890,2507,179,67,1435,MD,Maryland
126,1,24005,1973,875,785,185,925,MD,Maryland
127,1,24009,307,257,18,9,188,MD,Maryland
128,1,24011,369,338,13,3,170,MD,Maryland
129,1,24015,39,15,3,15,7,MD,Maryland
130,1,24017,226,128,76,12,91,MD,Maryland
131,1,24019,3654,3296,141,85,2664,MD,Maryland
132,1,24029,188,146,12,14,115,MD,Maryland
133,1,24033,1,0,1,0,0,MD,Maryland
134,1,24035,12882,11460,239,379,5325,MD,Maryland
135,1,24037,802,684,31,20,394,MD,Maryland
136,1,24039,6127,4708,938,197,3772,MD,Maryland
137,1,24041,839,796,13,11,588,MD,Maryland
138,1,24045,588,480,39,8,287,MD,Maryland
139,1,24047,3326,2883,230,87,3601,MD,Maryland
140,1,24510,610,497,30,22,474,MD,Maryland
141,1,25001,7741,6996,195,167,8553,MA,Massachusetts
142,1,25005,1542,1389,18,38,903,MA,Massachusetts
143,1,25007,20600,16230,813,534,17404,MA,Massachusetts
144,1,25009,8987,7955,107,373,5083,MA,Massachusetts
145,1,25017,5800,3193,531,475,3249,MA,Massachusetts
146,1,25019,14255,9889,1027,2312,11989,MA,Massachusetts
147,1,25021,5347,3896,142,185,2446,MA,Massachusetts
148,1,25023,10219,9540,70,140,5427,MA,Massachusetts
149,1,25025,23933,13050,1401,5138,12206,MA,Massachusetts
150,1,28045,2344,2093,107,60,1679,MS,Mississippi
151,1,28047,2787,2044,335,167,1302,MS,Mississippi
152,1,28059,6133,4138,1248,396,2930,MS,Mississippi
153,1,33015,3929,3638,22,120,2889,NH,New Hampshire
154,1,33017,369,317,0,21,123,NH,New Hampshire
155,1,34001,6536,4058,1166,953,3640,NJ,New Jersey
156,1,34003,6087,2265,337,2640,2027,NJ,New Jersey
157,1,34005,2623,1759,346,278,1134,NJ,New Jersey
158,1,34007,3273,1429,854,954,1448,NJ,New Jersey
159,1,34009,5338,4632,136,346,5829,NJ,New Jersey
160,1,34011,2465,1758,194,351,1335,NJ,New Jersey
161,1,34015,3528,2913,201,226,1464,NJ,New Jersey
162,1,34017,7305,3230,622,1779,3270,NJ,New Jersey
163,1,34021,240,196,4,26,108,NJ,New Jersey
164,1,34023,1620,1033,110,337,701,NJ,New Jersey
165,1,34025,4295,3655,97,313,2297,NJ,New Jersey
166,1,34029,8866,7952,94,457,6737,NJ,New Jersey
167,1,34031,14,7,0,4,1,NJ,New Jersey
168,1,34033,9043,5774,1999,865,4205,NJ,New Jersey
169,1,34039,181,28,16,124,47,NJ,New Jersey
170,1,36005,310,164,19,59,116,NY,New York
171,1,36021,19,7,4,4,3,NY,New York
172,1,36027,4,2,0,2,1,NY,New York
173,1,36039,86,58,7,12,46,NY,New York
174,1,36047,1384,230,929,142,609,NY,New York
175,1,36059,4443,3444,269,344,1792,NY,New York
176,1,36061,2303,895,216,278,2097,NY,New York
177,1,36071,23,0,5,13,2,NY,New York
178,1,36079,57,44,3,6,5,NY,New York
179,1,36081,3447,892,1676,663,1363,NY,New York
180,1,36083,38,21,0,9,13,NY,New York
181,1,36085,4222,2421,93,750,1557,NY,New York
182,1,36087,315,195,21,93,139,NY,New York
183,1,36103,8328,6941,167,824,5537,NY,New York
184,1,36111,581,547,9,17,240,NY,New York
185,1,36119,1706,1158,163,231,734,NY,New York
186,1,37013,2000,1603,227,96,1413,NC,North Carolina
187,1,37015,84,47,35,0,39,NC,North Carolina
188,1,37019,5388,4833,230,152,5093,NC,North Carolina
189,1,37029,1452,1234,98,28,636,NC,North Carolina
190,1,37031,3384,2990,142,102,2816,NC,North Carolina
191,1,37041,102,87,7,5,64,NC,North Carolina
192,1,37049,1219,552,433,135,589,NC,North Carolina
193,1,37053,769,692,12,20,851,NC,North Carolina
194,1,37055,2683,2365,81,137,1673,NC,North Carolina
195,1,37073,73,21,41,1,35,NC,North Carolina
196,1,37095,4008,2479,1115,290,2846,NC,North Carolina
197,1,37103,20,14,0,5,4,NC,North Carolina
198,1,37117,53,52,1,0,32,NC,North Carolina
199,1,37129,2970,2391,294,132,1713,NC,North Carolina
200,1,37133,2388,1712,309,204,2091,NC,North Carolina
201,1,37137,413,303,80,8,389,NC,North Carolina
202,1,37139,1991,1341,398,131,898,NC,North Carolina
203,1,37141,1864,1730,10,59,1517,NC,North Carolina
204,1,37143,519,374,106,7,246,NC,North Carolina
205,1,37147,14,8,1,0,9,NC,North Carolina
206,1,37177,704,428,149,80,432,NC,North Carolina
207,1,37187,111,75,26,4,75,NC,North Carolina
208,1,41007,4932,3966,16,461,2297,OR,Oregon
209,1,41009,900,708,8,60,366,OR,Oregon
210,1,41011,2718,2316,5,101,1361,OR,Oregon
211,1,41015,70,46,0,6,42,OR,Oregon
212,1,41019,3974,3373,4,243,2068,OR,Oregon
213,1,41039,423,359,0,21,253,OR,Oregon
214,1,41041,1392,1148,1,107,865,OR,Oregon
215,1,41051,704,394,61,106,334,OR,Oregon
216,1,41057,2554,2147,8,222,2332,OR,Oregon
217,1,42017,416,310,25,40,212,PA,Pennsylvania
218,1,42045,243,199,18,10,119,PA,Pennsylvania
219,1,42101,1807,689,824,126,1128,PA,Pennsylvania
220,1,44001,548,503,5,20,262,RI,Rhode Island
221,1,44003,208,173,8,19,109,RI,Rhode Island
222,1,44005,230,185,5,5,126,RI,Rhode Island
223,1,44007,50,38,1,6,28,RI,Rhode Island
224,1,44009,692,648,4,15,1125,RI,Rhode Island
225,1,45013,20914,15999,3001,1286,15048,SC,South Carolina
226,1,45015,4891,4041,363,222,2201,SC,South Carolina
227,1,45019,32749,26637,3820,1022,17837,SC,South Carolina
228,1,45029,456,325,107,7,756,SC,South Carolina
229,1,45035,717,440,141,43,237,SC,South Carolina
230,1,45043,4778,4215,341,104,3921,SC,South Carolina
231,1,45051,6382,5634,215,319,5735,SC,South Carolina
232,1,45053,697,308,264,80,303,SC,South Carolina
233,1,48007,250,166,4,45,235,TX,Texas
234,1,48039,1353,996,20,302,989,TX,Texas
235,1,48057,348,232,2,87,288,TX,Texas
236,1,48061,2631,1665,24,786,5533,TX,Texas
237,1,48071,606,272,21,250,302,TX,Texas
238,1,48167,3491,2597,237,479,2156,TX,Texas
239,1,48201,2667,1623,114,639,1386,TX,Texas
240,1,48245,1639,317,1118,144,761,TX,Texas
241,1,48261,350,73,1,261,191,TX,Texas
242,1,48321,127,89,4,29,370,TX,Texas
243,1,48355,2954,1616,76,1099,1663,TX,Texas
244,1,48361,4197,3616,32,370,1751,TX,Texas
245,1,48391,28,25,0,1,16,TX,Texas
246,1,48409,276,179,0,95,211,TX,Texas
247,1,48489,2,1,0,1,13,TX,Texas
248,1,51001,2674,2407,81,69,2590,VA,Virginia
249,1,51036,47,20,8,4,19,VA,Virginia
250,1,51057,331,227,69,4,142,VA,Virginia
251,1,51059,31,25,1,5,14,VA,Virginia
252,1,51073,568,533,9,11,306,VA,Virginia
253,1,51087,12,0,0,0,1,VA,Virginia
254,1,51093,974,837,71,11,449,VA,Virginia
255,1,51095,582,489,25,25,234,VA,Virginia
256,1,51097,96,68,15,6,71,VA,Virginia
257,1,51099,766,585,126,11,357,VA,Virginia
258,1,51101,444,377,33,5,181,VA,Virginia
259,1,51103,277,232,28,4,308,VA,Virginia
260,1,51115,302,278,11,5,171,VA,Virginia
261,1,51119,68,61,1,4,74,VA,Virginia
262,1,51127,601,481,35,38,256,VA,Virginia
263,1,51131,99,56,19,19,56,VA,Virginia
264,1,51133,497,436,47,10,413,VA,Virginia
265,1,51149,335,233,20,51,173,VA,Virginia
266,1,51153,100,10,44,25,31,VA,Virginia
267,1,51159,52,40,6,4,32,VA,Virginia
268,1,51175,164,46,112,0,72,VA,Virginia
269,1,51179,301,216,36,20,119,VA,Virginia
270,1,51181,120,100,13,4,93,VA,Virginia
271,1,51193,77,64,2,4,77,VA,Virginia
272,1,51199,1348,893,238,73,533,VA,Virginia
273,1,51510,2475,905,312,1046,1334,VA,Virginia
274,1,51550,4108,2733,736,242,1449,VA,Virginia
275,1,51570,548,181,262,40,248,VA,Virginia
276,1,51650,3184,1408,1362,157,1527,VA,Virginia
277,1,51670,8,0,3,2,1,VA,Virginia
278,1,51700,908,509,225,108,343,VA,Virginia
279,1,51710,2393,1477,682,120,1343,VA,Virginia
280,1,51730,4,2,0,1,1,VA,Virginia
281,1,51735,2134,1919,12,59,835,VA,Virginia
282,1,51740,526,370,99,17,225,VA,Virginia
283,1,51760,291,240,12,5,259,VA,Virginia
284,1,51800,1249,882,225,52,505,VA,Virginia
285,1,51810,6564,5179,325,409,3855,VA,Virginia
286,1,53009,468,369,7,25,151,WA,Washington
287,1,53011,163,101,2,27,50,WA,Washington
288,1,53015,19911,14756,249,2590,8254,WA,Washington
289,1,53027,11940,8769,497,1406,6000,WA,Washington
290,1,53029,19223,16588,135,823,10372,WA,Washington
291,1,53031,216,184,2,8,126,WA,Washington
292,1,53033,3297,1955,83,204,2317,WA,Washington
293,1,53035,3004,2454,41,166,1400,WA,Washington
294,1,53045,2185,1796,9,88,1840,WA,Washington
295,1,53049,23362,18607,101,2195,15916,WA,Washington
296,1,53053,2004,1527,50,130,1500,WA,Washington
297,1,53055,585,532,0,22,837,WA,Washington
298,1,53057,8051,6064,32,580,4479,WA,Washington
299,1,53061,4268,2906,47,494,1758,WA,Washington
300,1,53067,116,70,2,21,53,WA,Washington
301,1,53069,4422,3817,22,183,2169,WA,Washington
302,1,53073,3364,2878,16,126,3877,WA,Washington
303,2,01003,3887,3364,81,168,2828,AL,Alabama
304,2,01097,5320,4402,470,130,3724,AL,Alabama
305,2,06001,37218,8601,1986,4638,12625,CA,California
306,2,06013,916,163,197,385,244,CA,California
307,2,06015,26,19,0,5,30,CA,California
308,2,06023,5242,3677,83,646,2368,CA,California
309,2,06037,10059,7159,391,1328,6129,CA,California
310,2,06041,33565,15816,452,13777,12695,CA,California
311,2,06045,89,67,0,11,55,CA,California
312,2,06053,632,201,7,332,213,CA,California
313,2,06055,417,303,0,73,227,CA,California
314,2,06059,59955,42355,519,7564,28807,CA,California
315,2,06073,13272,7404,1735,2765,5319,CA,California
316,2,06075,2463,698,492,611,821,CA,California
317,2,06079,183,153,0,17,115,CA,California
318,2,06081,26377,6371,1477,11588,9580,CA,California
319,2,06083,698,384,19,155,140,CA,California
320,2,06085,24151,6627,677,4768,9026,CA,California
321,2,06087,109,40,3,45,26,CA,California
322,2,06095,6054,1634,1187,1655,2488,CA,California
323,2,06097,872,534,3,261,358,CA,California
324,2,06111,1450,674,66,536,757,CA,California
325,2,09001,11745,7388,1337,2123,5595,CT,Connecticut
326,2,09003,9,2,1,0,1,CT,Connecticut
327,2,09007,4847,4321,38,301,3463,CT,Connecticut
328,2,09009,16668,13378,665,1856,8761,CT,Connecticut
329,2,09011,2968,2528,59,139,2117,CT,Connecticut
330,2,10001,2909,1974,391,228,1331,DE,Delaware
331,2,10003,4020,2207,1226,183,1592,DE,Delaware
332,2,10005,10406,9312,286,387,12671,DE,Delaware
333,2,11001,1145,265,678,104,677,DC,District of Columbia
334,2,12005,2498,1883,177,173,1416,FL,Florida
335,2,12009,14178,12360,149,760,7608,FL,Florida
336,2,12011,184269,68180,35855,64427,87064,FL,Florida
337,2,12015,13096,12156,127,398,10701,FL,Florida
338,2,12017,6529,6070,53,164,5341,FL,Florida
339,2,12019,9126,6691,864,910,3690,FL,Florida
340,2,12021,25718,19613,1166,4190,21511,FL,Florida
341,2,12029,638,588,4,22,1306,FL,Florida
342,2,12031,32517,21851,6012,2239,14034,FL,Florida
343,2,12033,3607,2989,256,124,2774,FL,Florida
344,2,12035,3133,2837,45,119,1904,FL,Florida
345,2,12037,894,843,14,20,1262,FL,Florida
346,2,12041,106,95,0,7,61,FL,Florida
347,2,12045,735,665,7,22,1216,FL,Florida
348,2,12053,3231,2775,59,228,2146,FL,Florida
349,2,12057,45759,22700,6054,12421,20380,FL,Florida
350,2,12061,7783,6851,383,338,5724,FL,Florida
351,2,12069,14,9,0,5,8,FL,Florida
352,2,12071,31723,27270,568,2722,27264,FL,Florida
353,2,12075,822,754,4,29,717,FL,Florida
354,2,12081,30419,24990,1088,2616,21909,FL,Florida
355,2,12085,5636,5088,13,309,3846,FL,Florida
356,2,12086,208936,43278,17293,139913,96040,FL,Florida
357,2,12087,42394,28183,2635,9803,28155,FL,Florida
358,2,12089,7817,6549,438,396,3533,FL,Florida
359,2,12091,526,389,37,36,221,FL,Florida
360,2,12099,14777,12491,359,1246,11241,FL,Florida
361,2,12101,23461,19296,625,2339,13930,FL,Florida
362,2,12103,62687,49078,4235,4873,35550,FL,Florida
363,2,12107,2651,2403,82,102,1686,FL,Florida
364,2,12109,19207,16784,349,960,9428,FL,Florida
365,2,12111,2951,2579,55,220,2360,FL,Florida
366,2,12113,1462,1195,40,95,838,FL,Florida
367,2,12115,8336,7654,81,223,7713,FL,Florida
368,2,12117,21,9,0,7,5,FL,Florida
369,2,12123,386,356,0,3,628,FL,Florida
370,2,12127,15627,13483,707,744,9552,FL,Florida
371,2,12129,545,509,3,5,391,FL,Florida
372,2,12131,3652,3060,62,267,2188,FL,Florida
373,2,12133,51,47,0,0,46,FL,Florida
374,2,13029,5814,4669,437,344,2302,GA,Georgia
375,2,13039,6992,5677,634,291,3089,GA,Georgia
376,2,13051,36070,24513,6652,2520,17681,GA,Georgia
377,2,13127,13632,12014,628,515,8186,GA,Georgia
378,2,13179,3843,2564,933,168,1894,GA,Georgia
379,2,13191,3080,2367,536,67,2378,GA,Georgia
380,2,15001,293,123,5,14,205,HI,Hawaii
381,2,15003,13010,3820,185,1207,6311,HI,Hawaii
382,2,15005,82,27,2,18,97,HI,Hawaii
383,2,15007,4037,1795,8,393,2033,HI,Hawaii
384,2,15009,10833,1644,44,788,5004,HI,Hawaii
385,2,22001,380,364,9,2,160,LA,Louisiana
386,2,22005,7896,6888,349,442,3325,LA,Louisiana
387,2,22007,8208,7272,218,439,4235,LA,Louisiana
388,2,22019,8283,6542,812,412,3787,LA,Louisiana
389,2,22023,3980,3662,58,124,3277,LA,Louisiana
390,2,22033,854,699,24,30,359,LA,Louisiana
391,2,22045,4360,3400,389,342,1939,LA,Louisiana
392,2,22047,1771,1654,23,53,954,LA,Louisiana
393,2,22051,5899,4762,109,463,3959,LA,Louisiana
394,2,22053,823,690,89,10,365,LA,Louisiana
395,2,22055,120,83,13,10,37,LA,Louisiana
396,2,22057,33028,26127,2920,1819,13419,LA,Louisiana
397,2,22063,6091,5561,145,150,3289,LA,Louisiana
398,2,22071,1069,833,66,68,698,LA,Louisiana
399,2,22075,319,191,44,44,339,LA,Louisiana
400,2,22087,280,208,11,55,382,LA,Louisiana
401,2,22089,16141,11487,2937,956,5898,LA,Louisiana
402,2,22093,3089,1642,1326,56,1308,LA,Louisiana
403,2,22095,4543,1562,2390,402,1771,LA,Louisiana
404,2,22099,1696,1529,47,50,1078,LA,Louisiana
405,2,22101,6377,2772,1828,1246,2951,LA,Louisiana
406,2,22103,17104,12641,2261,1122,8123,LA,Louisiana
407,2,22105,2279,2010,88,94,952,LA,Louisiana
408,2,22109,52920,35974,7340,3236,22929,LA,Louisiana
409,2,22113,7145,6202,292,366,3531,LA,Louisiana
410,2,22121,172,140,16,10,68,LA,Louisiana
411,2,23005,3041,2839,16,50,2746,ME,Maine
412,2,23009,1416,1327,7,25,1463,ME,Maine
413,2,23011,226,201,0,9,98,ME,Maine
414,2,23013,1148,1061,5,22,1152,ME,Maine
415,2,23015,233,194,0,9,324,ME,Maine
416,2,23019,12,4,1,2,3,ME,Maine
417,2,23023,2155,1996,15,30,1791,ME,Maine
418,2,23027,601,558,0,14,833,ME,Maine
419,2,23029,1196,1103,4,18,847,ME,Maine
420,2,23031,3772,3470,47,94,5200,ME,Maine
421,2,24003,7430,6278,413,278,3654,MD,Maryland
422,2,24005,3702,2324,878,260,1579,MD,Maryland
423,2,24009,1053,814,120,34,519,MD,Maryland
424,2,24011,427,395,13,4,193,MD,Maryland
425,2,24015,402,325,16,29,207,MD,Maryland
426,2,24017,1137,929,111,37,661,MD,Maryland
427,2,24019,4204,3727,193,112,2979,MD,Maryland
428,2,24025,327,298,10,6,175,MD,Maryland
429,2,24029,592,504,33,22,435,MD,Maryland
430,2,24033,1568,230,1111,153,571,MD,Maryland
431,2,24035,13465,11934,263,428,5622,MD,Maryland
432,2,24037,1576,1325,80,41,875,MD,Maryland
433,2,24039,8462,6425,1270,341,5053,MD,Maryland
434,2,24041,2243,2033,90,61,1601,MD,Maryland
435,2,24045,1718,1164,329,32,815,MD,Maryland
436,2,24047,5741,4847,468,191,6183,MD,Maryland
437,2,24510,678,557,33,26,545,MD,Maryland
438,2,25001,10699,9677,239,227,12322,MA,Massachusetts
439,2,25005,2059,1859,23,56,1218,MA,Massachusetts
440,2,25007,20600,16230,813,534,17404,MA,Massachusetts
441,2,25009,11785,10162,165,668,6747,MA,Massachusetts
442,2,25017,13001,6785,1547,1117,7039,MA,Massachusetts
443,2,25019,14255,9889,1027,2312,11989,MA,Massachusetts
444,2,25021,11510,8553,363,478,5053,MA,Massachusetts
445,2,25023,13077,12166,79,219,6942,MA,Massachusetts
446,2,25025,42679,24666,2506,7908,23016,MA,Massachusetts
447,2,28045,3831,3326,184,128,2460,MS,Mississippi
448,2,28047,4069,2952,506,276,1985,MS,Mississippi
449,2,28059,7246,4878,1451,487,3403,MS,Mississippi
450,2,33015,5177,4786,29,152,3777,NH,New Hampshire
451,2,33017,369,317,0,21,123,NH,New Hampshire
452,2,34001,17616,9799,3073,2685,10729,NJ,New Jersey
453,2,34003,14587,5350,945,5517,5718,NJ,New Jersey
454,2,34005,4290,2630,816,476,1852,NJ,New Jersey
455,2,34007,4743,1770,1460,1420,1964,NJ,New Jersey
456,2,34009,11318,9847,277,760,14940,NJ,New Jersey
457,2,34011,3214,2304,277,440,1655,NJ,New Jersey
458,2,34013,456,50,117,245,5,NJ,New Jersey
459,2,34015,4432,3586,300,290,1834,NJ,New Jersey
460,2,34017,22881,13025,1168,4507,11090,NJ,New Jersey
461,2,34021,240,196,4,26,108,NJ,New Jersey
462,2,34023,2929,1451,456,679,1269,NJ,New Jersey
463,2,34025,12757,10115,569,1272,6631,NJ,New Jersey
464,2,34029,20901,18560,182,1377,18216,NJ,New Jersey
465,2,34031,14,7,0,4,1,NJ,New Jersey
466,2,34033,12394,7610,2833,1409,5695,NJ,New Jersey
467,2,34039,322,44,51,197,82,NJ,New Jersey
468,2,36001,80,71,0,6,49,NY,New York
469,2,36005,310,164,19,59,116,NY,New York
470,2,36021,31,9,7,8,4,NY,New York
471,2,36027,264,158,37,25,169,NY,New York
472,2,36039,94,64,7,12,50,NY,New York
473,2,36047,1486,324,929,142,647,NY,New York
474,2,36059,28738,20020,2848,3951,10772,NY,New York
475,2,36061,2959,1257,261,351,2513,NY,New York
476,2,36071,23,0,5,13,2,NY,New York
477,2,36079,74,60,3,7,20,NY,New York
478,2,36081,8804,2559,3605,1892,3245,NY,New York
479,2,36083,38,21,0,9,13,NY,New York
480,2,36085,8628,5357,210,1347,3107,NY,New York
481,2,36087,991,718,50,172,570,NY,New York
482,2,36103,21038,17504,454,2063,13470,NY,New York
483,2,36111,644,564,28,35,256,NY,New York
484,2,36119,2086,1427,173,264,851,NY,New York
485,2,37013,3724,2908,494,199,2830,NC,North Carolina
486,2,37015,200,72,120,1,96,NC,North Carolina
487,2,37019,6040,5345,279,197,6203,NC,North Carolina
488,2,37029,2655,2189,220,67,1147,NC,North Carolina
489,2,37031,11788,10508,453,401,9534,NC,North Carolina
490,2,37041,516,159,321,13,252,NC,North Carolina
491,2,37049,2818,1753,642,216,1412,NC,North Carolina
492,2,37053,4133,3518,214,130,2427,NC,North Carolina
493,2,37055,12293,10961,218,615,10371,NC,North Carolina
494,2,37073,248,168,47,10,111,NC,North Carolina
495,2,37091,78,51,26,0,66,NC,North Carolina
496,2,37095,4302,2687,1160,317,2994,NC,North Carolina
497,2,37103,20,14,0,5,4,NC,North Carolina
498,2,37117,77,70,6,1,39,NC,North Carolina
499,2,37129,5363,4405,352,311,3608,NC,North Carolina
500,2,37133,3817,2864,350,341,4241,NC,North Carolina
501,2,37137,747,525,163,21,613,NC,North Carolina
502,2,37139,5587,3553,1432,275,2637,NC,North Carolina
503,2,37141,4826,4063,228,311,4971,NC,North Carolina
504,2,37143,955,670,210,14,470,NC,North Carolina
505,2,37147,14,8,1,0,9,NC,North Carolina
506,2,37177,2627,1607,691,192,1607,NC,North Carolina
507,2,37187,597,376,163,34,373,NC,North Carolina
508,2,41007,6754,5299,30,816,3133,OR,Oregon
509,2,41009,963,748,9,77,382,OR,Oregon
510,2,41011,4947,4214,14,205,2475,OR,Oregon
511,2,41015,70,46,0,6,42,OR,Oregon
512,2,41019,4372,3706,8,266,2268,OR,Oregon
513,2,41039,468,389,0,22,279,OR,Oregon
514,2,41041,1674,1353,2,129,1067,OR,Oregon
515,2,41051,1635,977,204,199,478,OR,Oregon
516,2,41057,3000,2555,8,240,2746,OR,Oregon
517,2,42017,783,626,42,55,360,PA,Pennsylvania
