,rise,geoid_tract,U7B001,U7C005,U7B004,U7C002,U7G001,state_code,state_name,U7B001_total,U7B001_percentage
6595,2,45019005500,13,6,5,0,108,SC,South Carolina,1377,0.9
11100,3,45019005500,13,6,5,0,108,SC,South Carolina,1377,0.9
16230,4,45019005500,63,33,22,6,122,SC,South Carolina,1377,4.6
21978,5,45019005500,197,38,150,6,183,SC,South Carolina,1377,14.3
28265,6,45019005500,197,38,150,6,183,SC,South Carolina,1377,14.3
34985,7,45019005500,197,38,150,6,183,SC,South Carolina,1377,14.3
42082,8,45019005500,197,38,150,6,183,SC,South Carolina,1377,14.3
49483,9,45019005500,197,38,150,6,183,SC,South Carolina,1377,14.3
57177,10,45019005500,197,38,150,6,183,SC,South Carolina,1377,14.3
2785,1,45019005600,554,334,164,26,242,SC,South Carolina,16986,3.3
6596,2,45019005600,1065,707,239,40,487,SC,South Carolina,16986,6.3
11101,3,45019005600,1752,1228,299,97,749,SC,South Carolina,16986,10.3
16231,4,45019005600,3934,2769,625,217,1775,SC,South Carolina,16986,23.2
21979,5,45019005600,5032,3554,778,291,2268,SC,South Carolina,16986,29.6
28266,6,45019005600,7105,4977,1184,391,3268,SC,South Carolina,16986,41.8
34986,7,45019005600,9788,6725,1808,519,4537,SC,South Carolina,16986,57.6
42083,8,45019005600,12087,8456,2099,627,5645,SC,South Carolina,16986,71.2
49484,9,45019005600,15760,11153,2512,866,7550,SC,South Carolina,16986,92.8
57178,10,45019005600,16539,11756,2571,902,7763,SC,South Carolina,16986,97.4
2786,1,45019005700,640,582,19,14,285,SC,South Carolina,9226,6.9
6597,2,45019005700,640,582,19,14,285,SC,South Carolina,9226,6.9
11102,3,45019005700,652,585,19,16,288,SC,South Carolina,9226,7.1
16232,4,45019005700,827,738,28,23,365,SC,South Carolina,9226,9.0
21980,5,45019005700,1908,1612,108,65,796,SC,South Carolina,9226,20.7
28267,6,45019005700,2365,1956,147,94,955,SC,South Carolina,9226,25.6
34987,7,45019005700,2785,2325,174,104,1133,SC,South Carolina,9226,30.2
42084,8,45019005700,4196,3491,283,155,1803,SC,South Carolina,9226,45.5
49485,9,45019005700,6523,5301,520,242,2752,SC,South Carolina,9226,70.7
57179,10,45019005700,8122,6543,640,297,3521,SC,South Carolina,9226,88.0
2787,1,45019005800,441,343,45,23,204,SC,South Carolina,8375,5.3
6598,2,45019005800,631,455,92,37,285,SC,South Carolina,8375,7.5
11103,3,45019005800,1538,1096,282,68,666,SC,South Carolina,8375,18.4
16233,4,45019005800,3543,2451,689,176,1558,SC,South Carolina,8375,42.3
21981,5,45019005800,3552,2452,693,180,1560,SC,South Carolina,8375,42.4
28268,6,45019005800,3757,2625,702,190,1643,SC,South Carolina,8375,44.9
34988,7,45019005800,4058,2861,722,215,1833,SC,South Carolina,8375,48.5
42085,8,45019005800,5406,3852,866,314,2541,SC,South Carolina,8375,64.5
49486,9,45019005800,5844,4201,930,324,2726,SC,South Carolina,8375,69.8
57180,10,45019005800,7376,5368,1068,416,3421,SC,South Carolina,8375,88.1
2788,1,45029970300,35,12,16,4,36,SC,South Carolina,5787,0.6
6599,2,45029970300,38,14,16,5,38,SC,South Carolina,5787,0.7
11104,3,45029970300,59,27,19,6,43,SC,South Carolina,5787,1.0
16234,4,45029970300,82,33,34,6,51,SC,South Carolina,5787,1.4
21982,5,45029970300,297,45,222,17,150,SC,South Carolina,5787,5.1
28269,6,45029970300,695,93,558,22,367,SC,South Carolina,5787,12.0
34989,7,45029970300,695,93,558,22,367,SC,South Carolina,5787,12.0
42086,8,45029970300,891,126,716,26,463,SC,South Carolina,5787,15.4
49487,9,45029970300,1064,145,870,26,558,SC,South Carolina,5787,18.4
57181,10,45029970300,1115,152,913,27,583,SC,South Carolina,5787,19.3
2789,1,45029970800,421,313,91,3,720,SC,South Carolina,2530,16.6
6601,2,45029970800,950,794,123,5,1474,SC,South Carolina,2530,37.5
11106,3,45029970800,1426,1129,219,17,2215,SC,South Carolina,2530,56.4
16236,4,45029970800,1606,1282,240,18,2377,SC,South Carolina,2530,63.5
21985,5,45029970800,2163,1437,622,26,2701,SC,South Carolina,2530,85.5
28272,6,45029970800,2163,1437,622,26,2701,SC,South Carolina,2530,85.5
34991,7,45029970800,2180,1439,636,26,2710,SC,South Carolina,2530,86.2
42088,8,45029970800,2180,1439,636,26,2710,SC,South Carolina,2530,86.2
49490,9,45029970800,2281,1452,722,26,2753,SC,South Carolina,2530,90.2
57184,10,45029970800,2281,1452,722,26,2753,SC,South Carolina,2530,90.2
2790,1,45035010801,16,6,3,1,2,SC,South Carolina,6861,0.2
6602,2,45035010801,34,22,3,1,14,SC,South Carolina,6861,0.5
11107,3,45035010801,66,46,4,6,25,SC,South Carolina,6861,1.0
16237,4,45035010801,98,69,4,9,32,SC,South Carolina,6861,1.4
21986,5,45035010801,119,75,8,12,37,SC,South Carolina,6861,1.7
28273,6,45035010801,173,111,18,19,51,SC,South Carolina,6861,2.5
34992,7,45035010801,659,509,64,37,236,SC,South Carolina,6861,9.6
42090,8,45035010801,1165,970,77,42,418,SC,South Carolina,6861,17.0
49492,9,45035010801,1836,1524,121,69,648,SC,South Carolina,6861,26.8
57186,10,45035010801,2171,1783,150,80,763,SC,South Carolina,6861,31.6
2791,1,45035010807,165,145,2,8,54,SC,South Carolina,5254,3.1
6603,2,45035010807,190,166,3,8,60,SC,South Carolina,5254,3.6
11108,3,45035010807,913,770,61,20,375,SC,South Carolina,5254,17.4
16238,4,45035010807,931,777,61,25,377,SC,South Carolina,5254,17.7
21987,5,45035010807,980,812,63,30,393,SC,South Carolina,5254,18.7
28274,6,45035010807,980,812,63,30,393,SC,South Carolina,5254,18.7
34993,7,45035010807,980,812,63,30,393,SC,South Carolina,5254,18.7
42091,8,45035010807,1053,884,63,31,422,SC,South Carolina,5254,20.0
49493,9,45035010807,1053,884,63,31,422,SC,South Carolina,5254,20.0
57187,10,45035010807,1183,985,78,39,459,SC,South Carolina,5254,22.5
2792,1,45035010819,536,289,136,34,181,SC,South Carolina,5009,10.7
6604,2,45035010819,536,289,136,34,181,SC,South Carolina,5009,10.7
11109,3,45035010819,606,332,144,42,206,SC,South Carolina,5009,12.1
16240,4,45035010819,606,332,144,42,206,SC,South Carolina,5009,12.1
21990,5,45035010819,606,332,144,42,206,SC,South Carolina,5009,12.1
28278,6,45035010819,1495,906,325,72,536,SC,South Carolina,5009,29.8
34997,7,45035010819,1495,906,325,72,536,SC,South Carolina,5009,29.8
42095,8,45035010819,1721,1047,371,94,617,SC,South Carolina,5009,34.4
49497,9,45035010819,1721,1047,371,94,617,SC,South Carolina,5009,34.4
57192,10,45035010819,1846,1107,409,105,653,SC,South Carolina,5009,36.9
2793,1,45043920100,142,60,76,3,62,SC,South Carolina,3184,4.5
6605,2,45043920100,142,60,76,3,62,SC,South Carolina,3184,4.5
11110,3,45043920100,207,89,111,3,97,SC,South Carolina,3184,6.5
16241,4,45043920100,207,89,111,3,97,SC,South Carolina,3184,6.5
21992,5,45043920100,207,89,111,3,97,SC,South Carolina,3184,6.5
28280,6,45043920100,207,89,111,3,97,SC,South Carolina,3184,6.5
34999,7,45043920100,228,110,111,3,119,SC,South Carolina,3184,7.2
42097,8,45043920100,228,110,111,3,119,SC,South Carolina,3184,7.2
49499,9,45043920100,228,110,111,3,119,SC,South Carolina,3184,7.2
57194,10,45043920100,228,110,111,3,119,SC,South Carolina,3184,7.2
2794,1,45043920201,21,17,1,0,14,SC,South Carolina,5039,0.4
6606,2,45043920201,21,17,1,0,14,SC,South Carolina,5039,0.4
11111,3,45043920201,43,38,1,1,30,SC,South Carolina,5039,0.9
16242,4,45043920201,48,39,3,2,35,SC,South Carolina,5039,1.0
21993,5,45043920201,67,58,3,2,45,SC,South Carolina,5039,1.3
28281,6,45043920201,87,66,15,3,51,SC,South Carolina,5039,1.7
35000,7,45043920201,155,130,18,6,83,SC,South Carolina,5039,3.1
42098,8,45043920201,167,139,20,6,84,SC,South Carolina,5039,3.3
49500,9,45043920201,246,193,29,12,113,SC,South Carolina,5039,4.9
57195,10,45043920201,304,237,35,20,129,SC,South Carolina,5039,6.0
2795,1,45043920202,115,93,13,2,50,SC,South Carolina,2100,5.5
6607,2,45043920202,137,108,17,5,62,SC,South Carolina,2100,6.5
11112,3,45043920202,192,119,42,24,103,SC,South Carolina,2100,9.1
16243,4,45043920202,192,119,42,24,103,SC,South Carolina,2100,9.1
21994,5,45043920202,192,119,42,24,103,SC,South Carolina,2100,9.1
28282,6,45043920202,192,119,42,24,103,SC,South Carolina,2100,9.1
35001,7,45043920202,192,119,42,24,103,SC,South Carolina,2100,9.1
42099,8,45043920202,242,166,42,26,131,SC,South Carolina,2100,11.5
49501,9,45043920202,261,183,42,28,143,SC,South Carolina,2100,12.4
57196,10,45043920202,261,183,42,28,143,SC,South Carolina,2100,12.4
2796,1,45043920301,461,402,26,25,194,SC,South Carolina,4552,10.1
6608,2,45043920301,753,628,73,33,363,SC,South Carolina,4552,16.5
11113,3,45043920301,1399,1182,140,49,620,SC,South Carolina,4552,30.7
16244,4,45043920301,1513,1261,168,49,667,SC,South Carolina,4552,33.2
21995,5,45043920301,1634,1261,288,49,729,SC,South Carolina,4552,35.9
28283,6,45043920301,1911,1304,513,52,867,SC,South Carolina,4552,42.0
35002,7,45043920301,1943,1326,520,53,878,SC,South Carolina,4552,42.7
42100,8,45043920301,3215,1423,1665,65,1468,SC,South Carolina,4552,70.6
49502,9,45043920301,3326,1496,1691,78,1525,SC,South Carolina,4552,73.1
57197,10,45043920301,3326,1496,1691,78,1525,SC,South Carolina,4552,73.1
2797,1,45043920302,88,83,4,1,82,SC,South Carolina,2921,3.0
6609,2,45043920302,165,153,11,1,116,SC,South Carolina,2921,5.6
11114,3,45043920302,290,268,13,6,195,SC,South Carolina,2921,9.9
16245,4,45043920302,375,329,21,13,241,SC,South Carolina,2921,12.8
21996,5,45043920302,667,560,57,29,352,SC,South Carolina,2921,22.8
28284,6,45043920302,719,606,59,31,386,SC,South Carolina,2921,24.6
35003,7,45043920302,862,695,85,46,468,SC,South Carolina,2921,29.5
42101,8,45043920302,1179,899,185,52,632,SC,South Carolina,2921,40.4
49503,9,45043920302,1319,983,230,57,720,SC,South Carolina,2921,45.2
57198,10,45043920302,1479,1064,299,65,813,SC,South Carolina,2921,50.6
2798,1,45043920400,80,26,45,4,62,SC,South Carolina,2923,2.7
6610,2,45043920400,441,96,333,6,248,SC,South Carolina,2923,15.1
11115,3,45043920400,480,134,333,7,283,SC,South Carolina,2923,16.4
16246,4,45043920400,537,145,377,12,314,SC,South Carolina,2923,18.4
21997,5,45043920400,666,205,445,12,376,SC,South Carolina,2923,22.8
28285,6,45043920400,666,205,445,12,376,SC,South Carolina,2923,22.8
35004,7,45043920400,671,208,447,12,378,SC,South Carolina,2923,23.0
42102,8,45043920400,816,221,577,13,441,SC,South Carolina,2923,27.9
49504,9,45043920400,827,221,583,13,452,SC,South Carolina,2923,28.3
57199,10,45043920400,915,229,663,13,492,SC,South Carolina,2923,31.3
2799,1,45043920501,753,733,10,1,551,SC,South Carolina,6068,12.4
6611,2,45043920501,756,734,10,1,572,SC,South Carolina,6068,12.5
11116,3,45043920501,990,957,10,5,1224,SC,South Carolina,6068,16.3
16247,4,45043920501,1264,1219,10,8,1374,SC,South Carolina,6068,20.8
21998,5,45043920501,1324,1276,10,9,1402,SC,South Carolina,6068,21.8
28286,6,45043920501,1407,1356,10,9,1436,SC,South Carolina,6068,23.2
35005,7,45043920501,1536,1477,12,10,1506,SC,South Carolina,6068,25.3
42103,8,45043920501,1593,1532,12,12,1544,SC,South Carolina,6068,26.3
49505,9,45043920501,1599,1536,11,15,1536,SC,South Carolina,6068,26.4
57200,10,45043920501,1760,1685,15,19,1655,SC,South Carolina,6068,29.0
2800,1,45043920502,320,294,7,11,214,SC,South Carolina,4189,7.6
6612,2,45043920502,320,294,7,11,214,SC,South Carolina,4189,7.6
11117,3,45043920502,320,294,7,11,214,SC,South Carolina,4189,7.6
16248,4,45043920502,479,446,7,12,318,SC,South Carolina,4189,11.4
21999,5,45043920502,679,625,20,14,456,SC,South Carolina,4189,16.2
28287,6,45043920502,679,625,20,14,456,SC,South Carolina,4189,16.2
35006,7,45043920502,815,750,17,17,541,SC,South Carolina,4189,19.5
42104,8,45043920502,984,906,23,19,671,SC,South Carolina,4189,23.5
49506,9,45043920502,1005,916,31,20,667,SC,South Carolina,4189,24.0
57201,10,45043920502,1221,1122,32,24,839,SC,South Carolina,4189,29.1
2801,1,45043920503,666,632,3,9,390,SC,South Carolina,6988,9.5
6613,2,45043920503,666,632,3,9,390,SC,South Carolina,6988,9.5
11118,3,45043920503,933,850,41,16,523,SC,South Carolina,6988,13.4
16249,4,45043920503,1059,959,45,23,569,SC,South Carolina,6988,15.2
22000,5,45043920503,1356,1200,73,36,748,SC,South Carolina,6988,19.4
28288,6,45043920503,1433,1214,132,37,788,SC,South Carolina,6988,20.5
35007,7,45043920503,1433,1214,132,37,788,SC,South Carolina,6988,20.5
42105,8,45043920503,1880,1579,180,49,1072,SC,South Carolina,6988,26.9
49507,9,45043920503,2231,1733,353,62,1258,SC,South Carolina,6988,31.9
57202,10,45043920503,2640,2066,388,75,1512,SC,South Carolina,6988,37.8
2802,1,45043920504,748,708,3,14,369,SC,South Carolina,5709,13.1
6614,2,45043920504,1097,1038,9,18,547,SC,South Carolina,5709,19.2
11119,3,45043920504,1663,1564,16,31,826,SC,South Carolina,5709,29.1
16250,4,45043920504,1663,1564,16,31,826,SC,South Carolina,5709,29.1
22001,5,45043920504,1699,1596,16,32,839,SC,South Carolina,5709,29.8
28289,6,45043920504,1710,1605,16,32,844,SC,South Carolina,5709,30.0
35008,7,45043920504,2072,1925,22,45,995,SC,South Carolina,5709,36.3
42106,8,45043920504,2542,2357,37,56,1309,SC,South Carolina,5709,44.5
49508,9,45043920504,3002,2754,49,69,1520,SC,South Carolina,5709,52.6
57203,10,45043920504,3258,2991,53,72,1648,SC,South Carolina,5709,57.1
2803,1,45043920505,988,936,13,16,1663,SC,South Carolina,4793,20.6
6615,2,45043920505,1224,1151,15,30,2180,SC,South Carolina,4793,25.5
11120,3,45043920505,1757,1658,18,48,3135,SC,South Carolina,4793,36.7
16251,4,45043920505,1820,1715,22,48,3281,SC,South Carolina,4793,38.0
22002,5,45043920505,2265,2119,25,66,3708,SC,South Carolina,4793,47.3
28290,6,45043920505,2378,2223,25,70,3795,SC,South Carolina,4793,49.6
35009,7,45043920505,2507,2328,30,74,3854,SC,South Carolina,4793,52.3
42107,8,45043920505,2771,2581,35,74,4007,SC,South Carolina,4793,57.8
49509,9,45043920505,2981,2779,39,78,4174,SC,South Carolina,4793,62.2
57204,10,45043920505,3071,2860,41,83,4333,SC,South Carolina,4793,64.1
2804,1,45043920600,4,3,0,0,4,SC,South Carolina,6195,0.1
6616,2,45043920600,18,8,9,0,7,SC,South Carolina,6195,0.3
11121,3,45043920600,18,8,9,0,7,SC,South Carolina,6195,0.3
16252,4,45043920600,18,8,9,0,7,SC,South Carolina,6195,0.3
22003,5,45043920600,43,32,9,1,15,SC,South Carolina,6195,0.7
28291,6,45043920600,56,36,16,1,20,SC,South Carolina,6195,0.9
35010,7,45043920600,99,54,39,3,35,SC,South Carolina,6195,1.6
42108,8,45043920600,99,54,39,3,35,SC,South Carolina,6195,1.6
49510,9,45043920600,131,59,64,5,48,SC,South Carolina,6195,2.1
57205,10,45043920600,491,172,287,20,200,SC,South Carolina,6195,7.9
2805,1,45043920700,255,178,60,14,189,SC,South Carolina,5324,4.8
6617,2,45043920700,553,427,90,19,333,SC,South Carolina,5324,10.4
11122,3,45043920700,532,400,88,26,319,SC,South Carolina,5324,10.0
16253,4,45043920700,794,618,116,38,493,SC,South Carolina,5324,14.9
22004,5,45043920700,976,766,126,55,590,SC,South Carolina,5324,18.3
28292,6,45043920700,1841,1123,526,137,972,SC,South Carolina,5324,34.6
35011,7,45043920700,1975,1202,558,150,1019,SC,South Carolina,5324,37.1
42109,8,45043920700,2189,1323,606,189,1113,SC,South Carolina,5324,41.1
49511,9,45043920700,2453,1516,644,201,1233,SC,South Carolina,5324,46.1
57206,10,45043920700,2490,1531,659,206,1257,SC,South Carolina,5324,46.8
2806,1,45043920800,137,50,80,4,77,SC,South Carolina,3561,3.8
6618,2,45043920800,259,86,160,7,129,SC,South Carolina,3561,7.3
11123,3,45043920800,376,158,203,10,177,SC,South Carolina,3561,10.6
16254,4,45043920800,443,158,269,10,214,SC,South Carolina,3561,12.4
22005,5,45043920800,632,272,340,13,304,SC,South Carolina,3561,17.7
28293,6,45043920800,655,277,356,15,322,SC,South Carolina,3561,18.4
35012,7,45043920800,738,277,432,19,376,SC,South Carolina,3561,20.7
42110,8,45043920800,937,307,593,22,460,SC,South Carolina,3561,26.3
49512,9,45043920800,987,311,638,22,484,SC,South Carolina,3561,27.7
57207,10,45043920800,997,314,645,22,485,SC,South Carolina,3561,28.0
2807,1,45051010100,1,0,0,0,6,SC,South Carolina,2909,0.0
6619,2,45051010100,1,0,0,0,6,SC,South Carolina,2909,0.0
11125,3,45051010100,1,0,0,0,6,SC,South Carolina,2909,0.0
16256,4,45051010100,1,0,0,0,6,SC,South Carolina,2909,0.0
22007,5,45051010100,1,0,0,0,6,SC,South Carolina,2909,0.0
28295,6,45051010100,1,0,0,0,6,SC,South Carolina,2909,0.0
35014,7,45051010100,1,0,0,0,6,SC,South Carolina,2909,0.0
42112,8,45051010100,1,0,0,0,6,SC,South Carolina,2909,0.0
49514,9,45051010100,1,0,0,0,6,SC,South Carolina,2909,0.0
57209,10,45051010100,1,0,0,0,6,SC,South Carolina,2909,0.0
2808,1,45051040200,1018,918,26,65,1109,SC,South Carolina,4425,23.0
6621,2,45051040200,1183,1073,28,67,1453,SC,South Carolina,4425,26.7
11128,3,45051040200,1368,1243,32,70,1968,SC,South Carolina,4425,30.9
16260,4,45051040200,1572,1413,33,84,2397,SC,South Carolina,4425,35.5
22011,5,45051040200,2054,1855,36,97,4537,SC,South Carolina,4425,46.4
28299,6,45051040200,2054,1855,36,97,4537,SC,South Carolina,4425,46.4
35018,7,45051040200,2569,2344,42,107,4981,SC,South Carolina,4425,58.1
42116,8,45051040200,4370,3831,194,173,6487,SC,South Carolina,4425,98.8
49518,9,45051040200,4370,3831,194,173,6487,SC,South Carolina,4425,98.8
57213,10,45051040200,4425,3876,194,179,6623,SC,South Carolina,4425,100.0
2809,1,45051040300,413,392,9,7,256,SC,South Carolina,4997,8.3
6622,2,45051040300,419,395,10,7,266,SC,South Carolina,4997,8.4
11129,3,45051040300,507,474,9,8,367,SC,South Carolina,4997,10.1
16261,4,45051040300,584,536,11,15,457,SC,South Carolina,4997,11.7
22012,5,45051040300,940,860,14,24,1089,SC,South Carolina,4997,18.8
28300,6,45051040300,1053,950,16,30,1332,SC,South Carolina,4997,21.1
35019,7,45051040300,1690,1563,26,37,2506,SC,South Carolina,4997,33.8
42117,8,45051040300,1791,1656,28,37,2644,SC,South Carolina,4997,35.8
49519,9,45051040300,1950,1807,29,40,2778,SC,South Carolina,4997,39.0
57214,10,45051040300,2087,1922,36,52,2945,SC,South Carolina,4997,41.8
2810,1,45051040400,18,18,0,0,13,SC,South Carolina,4346,0.4
6623,2,45051040400,36,33,2,0,42,SC,South Carolina,4346,0.8
11130,3,45051040400,36,33,2,0,42,SC,South Carolina,4346,0.8
16262,4,45051040400,56,53,2,0,132,SC,South Carolina,4346,1.3
22013,5,45051040400,56,53,2,0,132,SC,South Carolina,4346,1.3
28301,6,45051040400,107,100,5,1,224,SC,South Carolina,4346,2.5
35020,7,45051040400,210,191,7,4,456,SC,South Carolina,4346,4.8
42118,8,45051040400,274,254,7,5,820,SC,South Carolina,4346,6.3
49520,9,45051040400,526,494,12,7,1918,SC,South Carolina,4346,12.1
57215,10,45051040400,562,529,9,11,1942,SC,South Carolina,4346,12.9
2811,1,45051040500,365,329,3,18,481,SC,South Carolina,3803,9.6
6624,2,45051040500,365,329,3,18,481,SC,South Carolina,3803,9.6
11131,3,45051040500,518,472,7,22,1264,SC,South Carolina,3803,13.6
16263,4,45051040500,549,501,7,24,1299,SC,South Carolina,3803,14.4
22014,5,45051040500,551,501,7,24,1322,SC,South Carolina,3803,14.5
28302,6,45051040500,648,590,9,27,2043,SC,South Carolina,3803,17.0
35021,7,45051040500,751,684,12,30,2166,SC,South Carolina,3803,19.7
42119,8,45051040500,1068,977,15,49,3384,SC,South Carolina,3803,28.1
49521,9,45051040500,1120,1020,15,49,3597,SC,South Carolina,3803,29.5
57216,10,45051040500,1231,1127,15,51,3706,SC,South Carolina,3803,32.4
2812,1,45051050102,274,242,12,14,444,SC,South Carolina,3748,7.3
6625,2,45051050102,274,242,12,14,444,SC,South Carolina,3748,7.3
11132,3,45051050102,274,242,12,14,444,SC,South Carolina,3748,7.3
16264,4,45051050102,274,242,12,14,444,SC,South Carolina,3748,7.3
22015,5,45051050102,274,242,12,14,444,SC,South Carolina,3748,7.3
28303,6,45051050102,274,242,12,14,444,SC,South Carolina,3748,7.3
35022,7,45051050102,274,242,12,14,444,SC,South Carolina,3748,7.3
42120,8,45051050102,274,242,12,14,444,SC,South Carolina,3748,7.3
49522,9,45051050102,289,252,12,19,569,SC,South Carolina,3748,7.7
57217,10,45051050102,289,252,12,19,569,SC,South Carolina,3748,7.7
2813,1,45051050200,232,221,4,3,1100,SC,South Carolina,2006,11.6
6626,2,45051050200,232,221,4,3,1100,SC,South Carolina,2006,11.6
11133,3,45051050200,232,221,4,3,1100,SC,South Carolina,2006,11.6
16265,4,45051050200,232,221,4,3,1100,SC,South Carolina,2006,11.6
22016,5,45051050200,232,221,4,3,1100,SC,South Carolina,2006,11.6
28304,6,45051050200,306,294,4,3,1221,SC,South Carolina,2006,15.3
35023,7,45051050200,447,419,5,7,1433,SC,South Carolina,2006,22.3
42121,8,45051050200,442,416,5,7,1423,SC,South Carolina,2006,22.0
49523,9,45051050200,481,445,11,11,1461,SC,South Carolina,2006,24.0
57218,10,45051050200,903,842,11,18,3367,SC,South Carolina,2006,45.0
2814,1,45051050303,78,77,0,1,51,SC,South Carolina,3231,2.4
6627,2,45051050303,78,77,0,1,51,SC,South Carolina,3231,2.4
11134,3,45051050303,93,91,1,1,119,SC,South Carolina,3231,2.9
16266,4,45051050303,93,91,1,1,119,SC,South Carolina,3231,2.9
