,rise,geoid_county,U7B001,U7C005,U7B004,U7C002,U7G001,state_code,state_name
1692,5,51097,252.0,221.0,11.0,10.0,165.0,VA,Virginia
1693,5,51099,1420.0,1123.0,168.0,37.0,555.0,VA,Virginia
1694,5,51101,674.0,541.0,42.0,17.0,287.0,VA,Virginia
1695,5,51103,678.0,572.0,74.0,6.0,618.0,VA,Virginia
1696,5,51115,2320.0,2113.0,65.0,38.0,1883.0,VA,Virginia
1697,5,51119,176.0,155.0,3.0,10.0,296.0,VA,Virginia
1698,5,51127,386.0,275.0,60.0,27.0,166.0,VA,Virginia
1699,5,51131,680.0,546.0,58.0,42.0,469.0,VA,Virginia
1700,5,51133,893.0,743.0,107.0,22.0,750.0,VA,Virginia
1701,5,51149,679.0,328.0,224.0,78.0,316.0,VA,Virginia
1702,5,51153,1836.0,533.0,575.0,567.0,828.0,VA,Virginia
1703,5,51159,28.0,24.0,0.0,2.0,21.0,VA,Virginia
1704,5,51175,101.0,33.0,62.0,3.0,55.0,VA,Virginia
1705,5,51177,793.0,483.0,150.0,76.0,271.0,VA,Virginia
1706,5,51179,550.0,421.0,45.0,37.0,230.0,VA,Virginia
1707,5,51181,33.0,19.0,10.0,1.0,13.0,VA,Virginia
1708,5,51193,482.0,379.0,47.0,20.0,437.0,VA,Virginia
1709,5,51199,4941.0,4004.0,338.0,214.0,1965.0,VA,Virginia
1710,5,51510,2868.0,1319.0,298.0,1050.0,1647.0,VA,Virginia
1711,5,51550,21757.0,11626.0,6742.0,1421.0,8507.0,VA,Virginia
1712,5,51570,548.0,181.0,262.0,40.0,248.0,VA,Virginia
1713,5,51650,17031.0,8195.0,6662.0,887.0,8102.0,VA,Virginia
1714,5,51670,62.0,6.0,46.0,3.0,22.0,VA,Virginia
1715,5,51700,4028.0,1198.0,2186.0,336.0,1777.0,VA,Virginia
1716,5,51710,17169.0,9071.0,5108.0,1475.0,8596.0,VA,Virginia
1717,5,51730,4.0,2.0,0.0,1.0,1.0,VA,Virginia
1718,5,51735,6620.0,5904.0,45.0,219.0,2584.0,VA,Virginia
1719,5,51740,6286.0,3190.0,2353.0,323.0,3066.0,VA,Virginia
1720,5,51800,5167.0,3027.0,1615.0,177.0,2276.0,VA,Virginia
1721,5,51810,38560.0,28750.0,3270.0,2455.0,16348.0,VA,Virginia
1722,5,53009,552.0,388.0,4.0,36.0,230.0,WA,Washington
1723,5,53011,1072.0,871.0,11.0,66.0,467.0,WA,Washington
1724,5,53015,26712.0,19816.0,319.0,3621.0,11121.0,WA,Washington
1725,5,53027,19071.0,12951.0,209.0,3388.0,8485.0,WA,Washington
1726,5,53029,2635.0,2166.0,45.0,151.0,1974.0,WA,Washington
1727,5,53031,484.0,411.0,2.0,16.0,346.0,WA,Washington
1728,5,53033,1838.0,1182.0,74.0,202.0,758.0,WA,Washington
1729,5,53035,1782.0,1301.0,34.0,169.0,973.0,WA,Washington
1730,5,53045,1053.0,644.0,4.0,82.0,897.0,WA,Washington
1731,5,53049,3036.0,2207.0,9.0,469.0,1846.0,WA,Washington
1732,5,53053,1609.0,583.0,146.0,320.0,645.0,WA,Washington
1733,5,53055,157.0,147.0,0.0,7.0,176.0,WA,Washington
1734,5,53057,3945.0,3026.0,12.0,492.0,1812.0,WA,Washington
1735,5,53061,5174.0,3525.0,64.0,602.0,2183.0,WA,Washington
1736,5,53067,765.0,610.0,25.0,56.0,630.0,WA,Washington
1737,5,53069,1261.0,1094.0,6.0,49.0,651.0,WA,Washington
1738,5,53073,2534.0,1941.0,35.0,134.0,1998.0,WA,Washington
1739,6,01003,10694.0,9520.0,221.0,341.0,12082.0,AL,Alabama
1740,6,01097,8077.0,6017.0,1295.0,212.0,4883.0,AL,Alabama
1741,6,06001,82228.0,19307.0,7036.0,13665.0,28932.0,CA,California
1742,6,06013,5826.0,1130.0,915.0,2628.0,1875.0,CA,California
1743,6,06015,287.0,214.0,2.0,32.0,139.0,CA,California
1744,6,06023,4102.0,2822.0,89.0,574.0,1933.0,CA,California
1745,6,06037,25563.0,16725.0,1242.0,4444.0,14549.0,CA,California
1746,6,06041,37388.0,18017.0,529.0,14628.0,14329.0,CA,California
1747,6,06045,48.0,33.0,0.0,7.0,24.0,CA,California
1748,6,06053,2390.0,378.0,20.0,1837.0,759.0,CA,California
1749,6,06055,1311.0,575.0,18.0,566.0,563.0,CA,California
1750,6,06059,91829.0,63563.0,854.0,12006.0,44931.0,CA,California
1751,6,06073,21233.0,12011.0,2069.0,5050.0,7919.0,CA,California
1752,6,06075,17877.0,6794.0,1218.0,2174.0,9255.0,CA,California
1753,6,06079,369.0,276.0,1.0,51.0,228.0,CA,California
1754,6,06081,123106.0,37098.0,3663.0,32300.0,45883.0,CA,California
1755,6,06083,3308.0,1590.0,49.0,1146.0,1366.0,CA,California
1756,6,06085,40520.0,10555.0,1051.0,6795.0,15262.0,CA,California
1757,6,06087,1914.0,534.0,33.0,1172.0,784.0,CA,California
1758,6,06095,11542.0,3181.0,1800.0,3686.0,4541.0,CA,California
1759,6,06097,1371.0,848.0,15.0,343.0,591.0,CA,California
1760,6,06111,5701.0,2858.0,249.0,1985.0,2487.0,CA,California
1761,6,09001,29022.0,16585.0,4378.0,5988.0,13096.0,CT,Connecticut
1762,6,09003,55.0,7.0,16.0,27.0,14.0,CT,Connecticut
1763,6,09007,6295.0,5534.0,55.0,422.0,4517.0,CT,Connecticut
1764,6,09009,19987.0,15012.0,1323.0,2592.0,10766.0,CT,Connecticut
1765,6,09011,5815.0,4976.0,124.0,279.0,4241.0,CT,Connecticut
1766,6,10001,4133.0,2789.0,596.0,366.0,1866.0,DE,Delaware
1767,6,10003,6754.0,3432.0,2235.0,563.0,2731.0,DE,Delaware
1768,6,10005,22260.0,19916.0,553.0,861.0,25459.0,DE,Delaware
1769,6,11001,937.0,626.0,114.0,90.0,398.0,DC,District of Columbia
1770,6,12005,11176.0,8847.0,595.0,756.0,6573.0,FL,Florida
1771,6,12009,57700.0,48831.0,884.0,3838.0,30500.0,FL,Florida
1772,6,12011,767562.0,279447.0,168707.0,260145.0,360668.0,FL,Florida
1773,6,12015,54874.0,47613.0,1585.0,3189.0,37258.0,FL,Florida
1774,6,12017,13678.0,12227.0,284.0,493.0,9503.0,FL,Florida
1775,6,12019,16919.0,12377.0,1660.0,1646.0,6939.0,FL,Florida
1776,6,12021,101069.0,71962.0,5509.0,20025.0,77484.0,FL,Florida
1777,6,12029,994.0,927.0,11.0,23.0,1672.0,FL,Florida
1778,6,12031,73843.0,46229.0,16824.0,5614.0,34731.0,FL,Florida
1779,6,12033,7502.0,6152.0,404.0,364.0,4620.0,FL,Florida
1780,6,12035,10515.0,9418.0,191.0,440.0,7323.0,FL,Florida
1781,6,12037,1962.0,1802.0,36.0,52.0,2579.0,FL,Florida
1782,6,12045,1803.0,1602.0,37.0,81.0,1621.0,FL,Florida
1783,6,12053,4806.0,4220.0,66.0,279.0,3253.0,FL,Florida
1784,6,12057,104912.0,57025.0,9930.0,28291.0,47979.0,FL,Florida
1785,6,12061,20057.0,17775.0,731.0,957.0,14598.0,FL,Florida
1786,6,12065,9.0,7.0,0.0,2.0,4.0,FL,Florida
1787,6,12071,135918.0,111873.0,2991.0,15168.0,104090.0,FL,Florida
1788,6,12075,1365.0,1258.0,11.0,52.0,1223.0,FL,Florida
1789,6,12077,10.0,10.0,0.0,0.0,8.0,FL,Florida
1790,6,12081,52874.0,41896.0,2498.0,5523.0,37389.0,FL,Florida
1791,6,12085,15863.0,13588.0,256.0,1309.0,9645.0,FL,Florida
1792,6,12086,1017921.0,157035.0,126021.0,702632.0,437326.0,FL,Florida
1793,6,12087,71561.0,46874.0,4309.0,17088.0,46679.0,FL,Florida
1794,6,12089,12890.0,11060.0,612.0,596.0,6640.0,FL,Florida
1795,6,12091,7240.0,5496.0,472.0,547.0,4420.0,FL,Florida
1796,6,12099,81816.0,63786.0,5069.0,9020.0,56881.0,FL,Florida
1797,6,12101,36499.0,30003.0,974.0,3605.0,22989.0,FL,Florida
1798,6,12103,188180.0,148383.0,12639.0,14446.0,121773.0,FL,Florida
1799,6,12107,4028.0,3574.0,171.0,171.0,2651.0,FL,Florida
1800,6,12109,52000.0,45000.0,1226.0,2846.0,26385.0,FL,Florida
1801,6,12111,11647.0,10143.0,230.0,769.0,9899.0,FL,Florida
1802,6,12113,7816.0,6604.0,197.0,417.0,3839.0,FL,Florida
1803,6,12115,38262.0,35353.0,275.0,1127.0,34874.0,FL,Florida
1804,6,12117,21.0,9.0,0.0,7.0,5.0,FL,Florida
1805,6,12123,1204.0,796.0,273.0,86.0,1117.0,FL,Florida
1806,6,12127,49999.0,39469.0,4897.0,3052.0,28657.0,FL,Florida
1807,6,12129,2497.0,2263.0,90.0,41.0,1728.0,FL,Florida
1808,6,12131,9736.0,7866.0,156.0,1152.0,10471.0,FL,Florida
1809,6,12133,51.0,47.0,0.0,0.0,46.0,FL,Florida
1810,6,13029,7480.0,5621.0,716.0,532.0,2836.0,GA,Georgia
1811,6,13039,11073.0,8767.0,1120.0,574.0,4544.0,GA,Georgia
1812,6,13049,167.0,153.0,5.0,1.0,81.0,GA,Georgia
1813,6,13051,55048.0,34562.0,12154.0,4369.0,25364.0,GA,Georgia
1814,6,13127,23565.0,17804.0,3382.0,1468.0,13579.0,GA,Georgia
1815,6,13179,4043.0,2202.0,1497.0,178.0,1893.0,GA,Georgia
1816,6,13191,2321.0,1712.0,474.0,41.0,1476.0,GA,Georgia
1817,6,15001,426.0,149.0,8.0,40.0,315.0,HI,Hawaii
1818,6,15003,85519.0,21147.0,1642.0,6745.0,48462.0,HI,Hawaii
1819,6,15007,3216.0,937.0,8.0,363.0,1749.0,HI,Hawaii
1820,6,15009,2665.0,1238.0,32.0,242.0,2440.0,HI,Hawaii
1821,6,22001,500.0,474.0,14.0,3.0,215.0,LA,Louisiana
1822,6,22005,19605.0,15231.0,2217.0,1443.0,7859.0,LA,Louisiana
1823,6,22007,9289.0,8190.0,311.0,484.0,4752.0,LA,Louisiana
1824,6,22019,13053.0,10638.0,1269.0,446.0,5806.0,LA,Louisiana
1825,6,22023,5406.0,4988.0,72.0,178.0,3933.0,LA,Louisiana
1826,6,22033,718.0,614.0,30.0,22.0,318.0,LA,Louisiana
1827,6,22045,7753.0,5718.0,899.0,747.0,3457.0,LA,Louisiana
1828,6,22047,4519.0,4034.0,220.0,153.0,2552.0,LA,Louisiana
1829,6,22051,5867.0,4733.0,109.0,462.0,3673.0,LA,Louisiana
1830,6,22053,1726.0,1511.0,125.0,26.0,724.0,LA,Louisiana
1831,6,22055,509.0,427.0,40.0,9.0,219.0,LA,Louisiana
1832,6,22057,55530.0,41665.0,7730.0,2716.0,22533.0,LA,Louisiana
1833,6,22063,7058.0,6407.0,158.0,208.0,3821.0,LA,Louisiana
1834,6,22071,1119.0,870.0,67.0,74.0,737.0,LA,Louisiana
1835,6,22075,449.0,233.0,73.0,46.0,376.0,LA,Louisiana
1836,6,22087,494.0,339.0,13.0,121.0,502.0,LA,Louisiana
1837,6,22089,23163.0,15286.0,5344.0,1428.0,8754.0,LA,Louisiana
1838,6,22093,8003.0,4610.0,3117.0,128.0,3200.0,LA,Louisiana
1839,6,22095,19687.0,5685.0,11547.0,1687.0,7905.0,LA,Louisiana
1840,6,22099,3463.0,3040.0,218.0,86.0,1838.0,LA,Louisiana
1841,6,22101,12806.0,5221.0,5208.0,1522.0,6069.0,LA,Louisiana
1842,6,22103,29334.0,20440.0,4856.0,2207.0,13620.0,LA,Louisiana
1843,6,22105,2149.0,1863.0,102.0,105.0,902.0,LA,Louisiana
1844,6,22109,93750.0,59296.0,17459.0,6295.0,40271.0,LA,Louisiana
1845,6,22113,13983.0,11845.0,882.0,641.0,6676.0,LA,Louisiana
1846,6,22121,238.0,198.0,17.0,17.0,85.0,LA,Louisiana
1847,6,23005,3976.0,3534.0,89.0,89.0,2287.0,ME,Maine
1848,6,23009,556.0,505.0,4.0,13.0,470.0,ME,Maine
1849,6,23011,284.0,250.0,3.0,8.0,179.0,ME,Maine
1850,6,23013,157.0,141.0,0.0,2.0,116.0,ME,Maine
1851,6,23015,260.0,230.0,2.0,6.0,290.0,ME,Maine
1852,6,23019,198.0,168.0,1.0,10.0,99.0,ME,Maine
1853,6,23023,789.0,684.0,15.0,17.0,508.0,ME,Maine
1854,6,23027,148.0,131.0,2.0,6.0,125.0,ME,Maine
1855,6,23029,598.0,538.0,7.0,12.0,423.0,ME,Maine
1856,6,23031,4916.0,4509.0,56.0,127.0,6473.0,ME,Maine
1857,6,24003,13172.0,10965.0,717.0,660.0,6116.0,MD,Maryland
1858,6,24005,12386.0,7564.0,3241.0,773.0,5722.0,MD,Maryland
1859,6,24009,2791.0,2096.0,373.0,98.0,1471.0,MD,Maryland
1860,6,24011,1089.0,808.0,157.0,51.0,459.0,MD,Maryland
1861,6,24015,459.0,318.0,38.0,46.0,230.0,MD,Maryland
1862,6,24017,590.0,411.0,108.0,37.0,304.0,MD,Maryland
1863,6,24019,5048.0,4449.0,252.0,140.0,3408.0,MD,Maryland
1864,6,24025,460.0,359.0,47.0,22.0,238.0,MD,Maryland
1865,6,24029,968.0,856.0,38.0,26.0,743.0,MD,Maryland
1866,6,24033,1908.0,281.0,1344.0,176.0,718.0,MD,Maryland
1867,6,24035,4899.0,4243.0,143.0,250.0,2437.0,MD,Maryland
1868,6,24037,3130.0,2609.0,158.0,116.0,1579.0,MD,Maryland
1869,6,24039,9914.0,7291.0,1676.0,429.0,5794.0,MD,Maryland
1870,6,24041,4129.0,3419.0,360.0,186.0,2824.0,MD,Maryland
1871,6,24045,2480.0,1726.0,485.0,128.0,1275.0,MD,Maryland
1872,6,24047,15406.0,13065.0,896.0,632.0,20834.0,MD,Maryland
1873,6,24510,3052.0,2281.0,165.0,147.0,2455.0,MD,Maryland
1874,6,25001,16791.0,15183.0,323.0,377.0,19106.0,MA,Massachusetts
1875,6,25005,7611.0,6252.0,193.0,552.0,4171.0,MA,Massachusetts
1876,6,25007,1012.0,826.0,40.0,28.0,1429.0,MA,Massachusetts
1877,6,25009,26424.0,19640.0,932.0,3890.0,12757.0,MA,Massachusetts
1878,6,25017,55017.0,27526.0,6143.0,5595.0,23970.0,MA,Massachusetts
1879,6,25019,480.0,409.0,20.0,25.0,1149.0,MA,Massachusetts
1880,6,25021,17193.0,10942.0,698.0,741.0,7972.0,MA,Massachusetts
1881,6,25023,20356.0,18645.0,173.0,408.0,11299.0,MA,Massachusetts
1882,6,25025,143834.0,80253.0,9653.0,27744.0,72686.0,MA,Massachusetts
1883,6,28045,5214.0,4342.0,335.0,220.0,3184.0,MS,Mississippi
1884,6,28047,6402.0,4157.0,1075.0,439.0,3126.0,MS,Mississippi
1885,6,28059,11010.0,7228.0,2512.0,637.0,5262.0,MS,Mississippi
1886,6,33015,8110.0,7478.0,44.0,245.0,6616.0,NH,New Hampshire
1887,6,33017,216.0,184.0,6.0,12.0,110.0,NH,New Hampshire
1888,6,34001,60459.0,26344.0,13552.0,12416.0,40607.0,NJ,New Jersey
1889,6,34003,33518.0,11614.0,3124.0,10818.0,14276.0,NJ,New Jersey
1890,6,34005,14311.0,8114.0,3685.0,1436.0,6642.0,NJ,New Jersey
1891,6,34007,12578.0,2766.0,4305.0,5019.0,5392.0,NJ,New Jersey
1892,6,34009,37765.0,32019.0,1041.0,3335.0,56742.0,NJ,New Jersey
1893,6,34011,4825.0,3349.0,551.0,660.0,2541.0,NJ,New Jersey
1894,6,34013,3448.0,659.0,595.0,1566.0,1131.0,NJ,New Jersey
1895,6,34015,7371.0,5330.0,1013.0,584.0,3095.0,NJ,New Jersey
1896,6,34017,73413.0,37944.0,3978.0,11613.0,37418.0,NJ,New Jersey
1897,6,34021,229.0,182.0,5.0,30.0,95.0,NJ,New Jersey
1898,6,34023,8334.0,2980.0,1707.0,2036.0,3242.0,NJ,New Jersey
1899,6,34025,36731.0,27760.0,1809.0,4662.0,17653.0,NJ,New Jersey
1900,6,34029,69107.0,60687.0,810.0,4836.0,62553.0,NJ,New Jersey
1901,6,34033,20698.0,13168.0,4256.0,2341.0,9335.0,NJ,New Jersey
1902,6,34039,2571.0,425.0,704.0,1198.0,1050.0,NJ,New Jersey
1903,6,36001,115.0,92.0,1.0,12.0,63.0,NY,New York
1904,6,36005,7712.0,2394.0,1792.0,3261.0,2680.0,NY,New York
1905,6,36021,130.0,98.0,10.0,13.0,74.0,NY,New York
1906,6,36027,105.0,56.0,22.0,18.0,41.0,NY,New York
1907,6,36039,247.0,172.0,13.0,30.0,130.0,NY,New York
1908,6,36047,86252.0,34053.0,24761.0,13117.0,34482.0,NY,New York
1909,6,36059,105721.0,73769.0,8353.0,16207.0,39291.0,NY,New York
1910,6,36061,37113.0,14738.0,4129.0,10658.0,19175.0,NY,New York
1911,6,36071,182.0,110.0,18.0,37.0,92.0,NY,New York
1912,6,36079,133.0,105.0,5.0,11.0,58.0,NY,New York
1913,6,36081,72993.0,25136.0,26982.0,14825.0,28671.0,NY,New York
1914,6,36083,45.0,24.0,7.0,7.0,19.0,NY,New York
1915,6,36085,13476.0,8132.0,316.0,2182.0,4780.0,NY,New York
1916,6,36087,1092.0,802.0,48.0,172.0,626.0,NY,New York
1917,6,36103,58995.0,47310.0,1688.0,6923.0,33286.0,NY,New York
1918,6,36111,701.0,591.0,32.0,49.0,277.0,NY,New York
1919,6,36119,6430.0,3708.0,825.0,1275.0,3170.0,NY,New York
1920,6,37013,7855.0,5415.0,1746.0,443.0,5253.0,NC,North Carolina
1921,6,37015,406.0,152.0,240.0,2.0,222.0,NC,North Carolina
1922,6,37017,14.0,6.0,3.0,2.0,6.0,NC,North Carolina
1923,6,37019,6984.0,6232.0,261.0,204.0,8771.0,NC,North Carolina
1924,6,37029,4452.0,3626.0,375.0,143.0,1884.0,NC,North Carolina
1925,6,37031,15216.0,13138.0,752.0,636.0,14851.0,NC,North Carolina
1926,6,37041,1663.0,1218.0,365.0,27.0,894.0,NC,North Carolina
1927,6,37047,7.0,3.0,0.0,1.0,2.0,NC,North Carolina
1928,6,37049,7212.0,4806.0,1436.0,435.0,3770.0,NC,North Carolina
1929,6,37053,10883.0,9230.0,526.0,412.0,5378.0,NC,North Carolina
1930,6,37055,17353.0,15373.0,344.0,883.0,15439.0,NC,North Carolina
1931,6,37073,545.0,377.0,112.0,17.0,218.0,NC,North Carolina
1932,6,37095,3866.0,2596.0,841.0,318.0,3010.0,NC,North Carolina
1933,6,37103,20.0,14.0,0.0,5.0,4.0,NC,North Carolina
1934,6,37117,341.0,267.0,56.0,13.0,201.0,NC,North Carolina
1935,6,37129,12322.0,10697.0,524.0,473.0,7711.0,NC,North Carolina
1936,6,37133,7561.0,5302.0,872.0,776.0,4756.0,NC,North Carolina
1937,6,37137,2615.0,2059.0,370.0,74.0,1963.0,NC,North Carolina
1938,6,37139,13071.0,7557.0,3980.0,733.0,6164.0,NC,North Carolina
1939,6,37141,5850.0,4876.0,289.0,416.0,4453.0,NC,North Carolina
1940,6,37143,1724.0,1270.0,321.0,40.0,886.0,NC,North Carolina
1941,6,37147,1111.0,480.0,383.0,217.0,478.0,NC,North Carolina
1942,6,37177,3066.0,1769.0,892.0,257.0,1861.0,NC,North Carolina
1943,6,37187,1767.0,1043.0,567.0,106.0,1026.0,NC,North Carolina
1944,6,41007,7728.0,5961.0,47.0,982.0,4039.0,OR,Oregon
1945,6,41009,1340.0,1059.0,8.0,89.0,531.0,OR,Oregon
1946,6,41011,3076.0,2405.0,10.0,260.0,1613.0,OR,Oregon
1947,6,41015,88.0,56.0,0.0,11.0,23.0,OR,Oregon
1948,6,41019,1422.0,1205.0,6.0,87.0,808.0,OR,Oregon
1949,6,41039,383.0,318.0,0.0,19.0,255.0,OR,Oregon
1950,6,41041,2419.0,1889.0,6.0,202.0,1955.0,OR,Oregon
1951,6,41051,2375.0,1649.0,149.0,221.0,1364.0,OR,Oregon
1952,6,41057,1352.0,1093.0,1.0,169.0,1177.0,OR,Oregon
1953,6,42017,1349.0,1069.0,82.0,95.0,609.0,PA,Pennsylvania
1954,6,42045,1806.0,1275.0,311.0,106.0,751.0,PA,Pennsylvania
1955,6,42101,5032.0,1285.0,2821.0,376.0,2177.0,PA,Pennsylvania
1956,6,44001,4690.0,4135.0,65.0,164.0,2467.0,RI,Rhode Island
1957,6,44003,1306.0,1092.0,29.0,92.0,663.0,RI,Rhode Island
1958,6,44005,1520.0,1318.0,36.0,69.0,1092.0,RI,Rhode Island
1959,6,44007,199.0,152.0,8.0,17.0,128.0,RI,Rhode Island
1960,6,44009,3346.0,3055.0,23.0,83.0,3508.0,RI,Rhode Island
1961,6,45013,49997.0,35735.0,7267.0,5125.0,32619.0,SC,South Carolina
1962,6,45015,14104.0,10788.0,1547.0,703.0,6063.0,SC,South Carolina
1963,6,45019,117791.0,91946.0,15666.0,4607.0,63443.0,SC,South Carolina
1964,6,45029,1762.0,1268.0,390.0,33.0,2474.0,SC,South Carolina
1965,6,45035,3264.0,2199.0,573.0,164.0,1346.0,SC,South Carolina
1966,6,45043,9834.0,8154.0,1146.0,292.0,7501.0,SC,South Carolina
1967,6,45049,38.0,18.0,9.0,3.0,14.0,SC,South Carolina
1968,6,45051,13211.0,11365.0,580.0,719.0,15049.0,SC,South Carolina
1969,6,45053,1758.0,784.0,661.0,245.0,859.0,SC,South Carolina
1970,6,45089,29.0,23.0,0.0,1.0,8.0,SC,South Carolina
1971,6,48007,4220.0,2993.0,76.0,865.0,3768.0,TX,Texas
1972,6,48039,3087.0,2287.0,77.0,591.0,2924.0,TX,Texas
1973,6,48057,1167.0,893.0,7.0,217.0,1157.0,TX,Texas
1974,6,48061,2790.0,1484.0,12.0,1192.0,3591.0,TX,Texas
1975,6,48071,1049.0,632.0,37.0,250.0,496.0,TX,Texas
1976,6,48167,31225.0,19022.0,2988.0,7316.0,22699.0,TX,Texas
1977,6,48199,86.0,64.0,0.0,15.0,37.0,TX,Texas
1978,6,48201,7291.0,3796.0,764.0,2133.0,3622.0,TX,Texas
1979,6,48239,15.0,10.0,2.0,3.0,5.0,TX,Texas
1980,6,48245,3781.0,1928.0,1237.0,362.0,1755.0,TX,Texas
1981,6,48273,101.0,62.0,0.0,34.0,39.0,TX,Texas
1982,6,48291,55.0,43.0,5.0,3.0,34.0,TX,Texas
1983,6,48321,1152.0,785.0,26.0,273.0,2083.0,TX,Texas
1984,6,48355,7870.0,4570.0,208.0,2455.0,5972.0,TX,Texas
1985,6,48361,12253.0,8348.0,1852.0,1376.0,5764.0,TX,Texas
1986,6,48391,28.0,25.0,0.0,1.0,16.0,TX,Texas
1987,6,48409,2148.0,1196.0,14.0,834.0,1319.0,TX,Texas
1988,6,48489,103.0,73.0,1.0,29.0,153.0,TX,Texas
1989,6,51001,7708.0,6657.0,372.0,304.0,7370.0,VA,Virginia
1990,6,51033,10.0,0.0,2.0,4.0,1.0,VA,Virginia
1991,6,51036,38.0,19.0,3.0,2.0,19.0,VA,Virginia
1992,6,51041,214.0,180.0,9.0,8.0,87.0,VA,Virginia
1993,6,51057,862.0,627.0,149.0,15.0,448.0,VA,Virginia
1994,6,51059,3479.0,2349.0,317.0,394.0,1938.0,VA,Virginia
1995,6,51073,4514.0,4022.0,115.0,149.0,2306.0,VA,Virginia
1996,6,51087,12.0,0.0,0.0,0.0,1.0,VA,Virginia
1997,6,51093,2005.0,1724.0,148.0,30.0,921.0,VA,Virginia
1998,6,51095,2294.0,1963.0,130.0,63.0,984.0,VA,Virginia
1999,6,51097,274.0,242.0,11.0,10.0,176.0,VA,Virginia
2000,6,51099,1420.0,1123.0,168.0,37.0,555.0,VA,Virginia
2001,6,51101,704.0,556.0,45.0,23.0,297.0,VA,Virginia
2002,6,51103,688.0,575.0,78.0,6.0,622.0,VA,Virginia
2003,6,51115,2893.0,2622.0,78.0,59.0,2270.0,VA,Virginia
2004,6,51119,190.0,168.0,3.0,10.0,315.0,VA,Virginia
2005,6,51127,628.0,495.0,66.0,33.0,279.0,VA,Virginia
2006,6,51131,1094.0,862.0,118.0,70.0,886.0,VA,Virginia
2007,6,51133,1191.0,1010.0,125.0,25.0,1060.0,VA,Virginia
2008,6,51149,679.0,328.0,224.0,78.0,316.0,VA,Virginia
2009,6,51153,1852.0,544.0,575.0,569.0,830.0,VA,Virginia
2010,6,51159,31.0,25.0,0.0,3.0,23.0,VA,Virginia
2011,6,51175,101.0,33.0,62.0,3.0,55.0,VA,Virginia
2012,6,51177,793.0,483.0,150.0,76.0,271.0,VA,Virginia
2013,6,51179,550.0,421.0,45.0,37.0,230.0,VA,Virginia
2014,6,51181,39.0,23.0,10.0,1.0,18.0,VA,Virginia
2015,6,51193,625.0,498.0,56.0,27.0,534.0,VA,Virginia
2016,6,51199,5693.0,4644.0,371.0,233.0,2271.0,VA,Virginia
2017,6,51510,2868.0,1319.0,298.0,1050.0,1647.0,VA,Virginia
2018,6,51550,30108.0,15807.0,9585.0,2154.0,11644.0,VA,Virginia
2019,6,51570,548.0,181.0,262.0,40.0,248.0,VA,Virginia
2020,6,51650,25821.0,12035.0,10267.0,1401.0,12063.0,VA,Virginia
2021,6,51670,62.0,6.0,46.0,3.0,22.0,VA,Virginia
2022,6,51700,4790.0,1448.0,2584.0,375.0,2144.0,VA,Virginia
2023,6,51710,26008.0,13981.0,7654.0,2173.0,13224.0,VA,Virginia
2024,6,51730,4.0,2.0,0.0,1.0,1.0,VA,Virginia
2025,6,51735,7838.0,6930.0,64.0,271.0,3053.0,VA,Virginia
2026,6,51740,12572.0,5544.0,5601.0,614.0,6347.0,VA,Virginia
2027,6,51800,5518.0,3253.0,1706.0,193.0,2397.0,VA,Virginia
2028,6,51810,49431.0,36220.0,4499.0,3297.0,21378.0,VA,Virginia
2029,6,53009,854.0,651.0,5.0,41.0,419.0,WA,Washington
2030,6,53011,1116.0,910.0,11.0,66.0,483.0,WA,Washington
2031,6,53015,27680.0,20547.0,330.0,3731.0,11548.0,WA,Washington
2032,6,53027,20941.0,14323.0,221.0,3661.0,9749.0,WA,Washington
2033,6,53029,3127.0,2585.0,49.0,187.0,2370.0,WA,Washington
2034,6,53031,588.0,499.0,3.0,21.0,402.0,WA,Washington
2035,6,53033,3447.0,2286.0,162.0,383.0,1761.0,WA,Washington
2036,6,53035,3200.0,2335.0,81.0,307.0,1499.0,WA,Washington
2037,6,53045,1373.0,918.0,6.0,97.0,1316.0,WA,Washington
2038,6,53049,3724.0,2715.0,11.0,525.0,2286.0,WA,Washington
2039,6,53053,2441.0,1186.0,178.0,363.0,1193.0,WA,Washington
2040,6,53055,178.0,165.0,0.0,9.0,192.0,WA,Washington
2041,6,53057,4619.0,3583.0,17.0,561.0,2180.0,WA,Washington
2042,6,53061,5241.0,3575.0,64.0,606.0,2214.0,WA,Washington
2043,6,53067,976.0,764.0,29.0,82.0,804.0,WA,Washington
2044,6,53069,1261.0,1094.0,6.0,49.0,651.0,WA,Washington
2045,6,53073,3191.0,2506.0,41.0,168.0,2540.0,WA,Washington
2046,7,01003,12438.0,11095.0,239.0,419.0,14376.0,AL,Alabama
2047,7,01097,9629.0,6963.0,1697.0,265.0,5583.0,AL,Alabama
2048,7,06001,102082.0,24383.0,8630.0,17822.0,36393.0,CA,California
2049,7,06013,8152.0,1383.0,1215.0,4158.0,2637.0,CA,California
2050,7,06015,287.0,214.0,2.0,32.0,139.0,CA,California
2051,7,06023,4817.0,3276.0,105.0,706.0,2390.0,CA,California
2052,7,06037,30782.0,19342.0,1878.0,5716.0,17277.0,CA,California
2053,7,06041,44535.0,21337.0,2156.0,16074.0,16154.0,CA,California
2054,7,06045,54.0,38.0,0.0,7.0,41.0,CA,California
2055,7,06053,2817.0,477.0,26.0,2131.0,865.0,CA,California
